StationName,DateTime,Analyte,DataStatus,ShortStationName,StationNumber,SampleCode,Date,AnalyteAbbr,Result,ResultSign,Units,Method,Depth,Description,Notes,Latitude,Longitude
Sugar Cut downstream of Tom Paine Slough,2016-03-23 09:00:00,Total Dissolved Solids,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0316B0544,2016-03-23,TDS,491,=,mg/L,Std Method 2540 C [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-03-23 09:00:00,Total Dissolved Solids,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0316B0544,2016-03-23,TDS,490,=,mg/L,Std Method 2540 C [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-05-04 08:32:00,Total Dissolved Solids,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0516B0807,2016-05-04,TDS,217,=,mg/L,Std Method 2540 C [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2016-05-04 08:32:00,Total Dissolved Solids,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0516B0807,2016-05-04,TDS,219,=,mg/L,Std Method 2540 C [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2018-05-24 11:57:00,Total Dissolved Solids,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0518B0836,2018-05-24,TDS,273,=,mg/L,Std Method 2540 C [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2018-05-24 11:57:00,Total Dissolved Solids,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0518B0836,2018-05-24,TDS,272,=,mg/L,Std Method 2540 C [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2018-07-11 11:18:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0718B1060,2018-07-11,DissCalcium,37,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2018-07-11 11:18:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0718B1060,2018-07-11,DissCalcium,36,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2019-04-23 09:48:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0419B0357,2019-04-23,DissCalcium,11.1,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2019-04-23 09:48:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0419B0357,2019-04-23,DissCalcium,11,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2020-02-19 12:29:00,Total Alkalinity,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0220B0162,2020-02-19,TotAlkalinity,126,=,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2020-02-19 12:29:00,Total Alkalinity,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0220B0162,2020-02-19,TotAlkalinity,125,=,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2020-04-21 13:11:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0420B0399,2020-04-21,DissCalcium,45,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2020-04-21 13:11:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0420B0399,2020-04-21,DissCalcium,44,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,Duplicate,NA,NA
Sugar Cut downstream of Tom Paine Slough,2020-07-07 10:50:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0720B0670,2020-07-07,DissCalcium,23,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,Duplicate,NA,NA
Sugar Cut downstream of Tom Paine Slough,2020-07-07 10:50:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF0720B0670,2020-07-07,DissCalcium,22.5,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2020-10-28 12:14:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1020B1140,2020-10-28,DissCalcium,47.5,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,NA,NA,NA
Sugar Cut downstream of Tom Paine Slough,2020-10-28 12:14:00,Dissolved Calcium,"3000 - Public, Review Status Unknown",SUGAR CUT,B9D74761253,CF1020B1140,2020-10-28,DissCalcium,48,=,mg/L,EPA 200.7 (D) [1]*,1 Meters,NA,Duplicate,NA,NA
Three Mile Slough at San Joaquin River,2009-12-30 11:55:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF1209B1846,2009-12-30,Conductivity_top,760,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2009-12-30 11:55:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",3 Mile Slough,B9203300,CFF1209B1857,2009-12-30,Conductivity_top,760,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2009-12-30 11:55:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF1209B1846,2009-12-30,Turbidity,13.1,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2009-12-30 11:55:00,Field Turbidity,"3000 - Public, Review Status Unknown",3 Mile Slough,B9203300,CFF1209B1857,2009-12-30,Turbidity,13.1,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2009-12-30 11:55:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF1209B1846,2009-12-30,Temperature,9.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2009-12-30 11:55:00,Field Water Temperature,"3000 - Public, Review Status Unknown",3 Mile Slough,B9203300,CFF1209B1857,2009-12-30,Temperature,9.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2009-12-30 11:55:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF1209B1846,2009-12-30,pH,7.7,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2009-12-30 11:55:00,Field pH,"3000 - Public, Review Status Unknown",3 Mile Slough,B9203300,CFF1209B1857,2009-12-30,pH,7.7,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-01-25 15:30:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0110B1893,2010-01-25,Conductivity_top,460,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-01-25 15:30:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0110B1902,2010-01-25,Conductivity_top,460,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-01-25 15:30:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0110B1902,2010-01-25,Turbidity,95.8,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-01-25 15:30:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0110B1893,2010-01-25,Turbidity,95.8,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-01-25 15:30:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0110B1893,2010-01-25,Temperature,9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-01-25 15:30:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0110B1902,2010-01-25,Temperature,9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-02-16 14:40:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0210B1953,2010-02-16,Conductivity_top,236.5,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-02-16 14:40:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0210B1973,2010-02-16,Conductivity_top,236.5,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-02-16 14:40:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0210B1973,2010-02-16,Turbidity,30,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-02-16 14:40:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0210B1953,2010-02-16,Turbidity,30,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-02-16 14:40:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0210B1973,2010-02-16,Temperature,12.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-02-16 14:40:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0210B1953,2010-02-16,Temperature,12.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-02-16 14:40:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0210B1973,2010-02-16,pH,7.7,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-02-16 14:40:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0210B1953,2010-02-16,pH,7.7,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0085,2010-03-30,Conductivity_top,246.2,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0098,2010-03-30,Conductivity_top,264.2,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0085,2010-03-30,Turbidity,11.5,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0098,2010-03-30,Turbidity,11.5,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0098,2010-03-30,Temperature,15.6,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0085,2010-03-30,Temperature,15.6,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0085,2010-03-30,pH,8.05,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0098,2010-03-30,pH,8.05,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Total Suspended Solids,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0098,2010-03-30,TSS,11,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-03-30 10:10:00,Total Suspended Solids,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0098,2010-03-30,TSS,10,=,mg/L,EPA 160.2 [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-05-11 11:35:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0510B2093,2010-05-11,Conductivity_top,229.1,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-05-11 11:35:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0510B2101,2010-05-11,Conductivity_top,229.1,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-05-11 11:35:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0510B2093,2010-05-11,Turbidity,11.1,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-05-11 11:35:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0510B2101,2010-05-11,Turbidity,11.1,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-05-11 11:35:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0510B2101,2010-05-11,Temperature,16.7,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-05-11 11:35:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0510B2093,2010-05-11,Temperature,16.7,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-05-11 11:35:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0510B2101,2010-05-11,pH,8.46,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-05-11 11:35:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0510B2093,2010-05-11,pH,8.46,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-02 10:50:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0610B0150,2010-06-02,Conductivity_top,182.4,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-02 10:50:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0610B0141,2010-06-02,Conductivity_top,182.4,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-02 10:50:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0610B0141,2010-06-02,Turbidity,10.2,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-02 10:50:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0610B0150,2010-06-02,Turbidity,10.2,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-02 10:50:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0610B0141,2010-06-02,Temperature,19.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-02 10:50:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0610B0150,2010-06-02,Temperature,19.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-02 10:50:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0610B0141,2010-06-02,pH,7.9,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-02 10:50:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0610B0150,2010-06-02,pH,7.9,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-28 13:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0610B2146,2010-06-28,Conductivity_top,144.2,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-28 13:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0610B2134,2010-06-28,Conductivity_top,144.2,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-28 13:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0610B2146,2010-06-28,Turbidity,8.9,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-28 13:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0610B2134,2010-06-28,Turbidity,8.9,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-28 13:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0610B2146,2010-06-28,Temperature,22.4,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-28 13:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0610B2134,2010-06-28,Temperature,22.4,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-28 13:45:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0610B2146,2010-06-28,pH,7.77,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-06-28 13:45:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0610B2134,2010-06-28,pH,7.77,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-07-16 13:02:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0710B2177,2010-07-16,Conductivity_top,277.7,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-07-16 13:02:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0710B2168,2010-07-16,Conductivity_top,277.7,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-07-16 13:02:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0710B2168,2010-07-16,Turbidity,14.2,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-07-16 13:02:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0710B2177,2010-07-16,Turbidity,14.2,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-07-16 13:02:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0710B2168,2010-07-16,Temperature,21.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-07-16 13:02:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0710B2177,2010-07-16,Temperature,21.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-07-16 13:02:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0710B2177,2010-07-16,pH,7.99,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-07-16 13:02:00,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0710B2168,2010-07-16,pH,7.99,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-08-04 12:30:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFK0810B2165,2010-08-04,Conductivity_top,341,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-08-04 12:30:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0810B0202,2010-08-04,Conductivity_top,341,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-08-04 12:30:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFK0810B2165,2010-08-04,Turbidity,11.5,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-08-04 12:30:00,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0810B0202,2010-08-04,Turbidity,11.5,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.1033,-121.6861
Three Mile Slough at San Joaquin River,2010-08-04 12:30:00,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0810B0202,2010-08-04,Temperature,21.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.1033,-121.6861
